"lakeid","year4","sampledate","transect","depth","rep","spname","rake_rating","flag"
"ME",2013,"2013-07-19",37,2,2,"POTAMOGETON ZOSTERIFORMIS",1,
"ME",2013,"2013-07-19",37,2,3,"POTAMOGETON ZOSTERIFORMIS",1,
"ME",2013,"2013-07-19",37,2,4,"POTAMOGETON ZOSTERIFORMIS",1,
"ME",2013,"2013-07-19",37,4,2,"POTAMOGETON ZOSTERIFORMIS",1,
"ME",2013,"2013-07-19",37,2,2,"POTAMOGETON RICHARDSONII",1,
"ME",2013,"2013-07-19",37,4,3,"ELODEA CANADENSIS",1,
"ME",2013,"2013-07-19",37,1,1,"VALLISNERIA AMERICANA",1,
"ME",2013,"2013-07-19",37,1,2,"VALLISNERIA AMERICANA",1,
"ME",2013,"2013-07-19",37,1,3,"VALLISNERIA AMERICANA",1,
"ME",2013,"2013-07-19",37,1,4,"VALLISNERIA AMERICANA",1,
"ME",2013,"2013-07-19",37,1.5,1,"VALLISNERIA AMERICANA",1,
"ME",2013,"2013-07-19",37,1.5,2,"VALLISNERIA AMERICANA",1,
"ME",2013,"2013-07-19",37,1.5,3,"VALLISNERIA AMERICANA",2,
"ME",2013,"2013-07-19",37,1.5,4,"VALLISNERIA AMERICANA",2,
"ME",2013,"2013-07-19",37,2,1,"VALLISNERIA AMERICANA",2,
"ME",2013,"2013-07-19",37,2,2,"VALLISNERIA AMERICANA",2,
"ME",2013,"2013-07-19",37,2,3,"VALLISNERIA AMERICANA",1,
"ME",2013,"2013-07-19",37,2,4,"VALLISNERIA AMERICANA",2,
"ME",2013,"2013-07-19",37,2.5,3,"VALLISNERIA AMERICANA",1,
"ME",2013,"2013-07-26",38,1.5,1,"MYRIOPHYLLUM SPICATUM",1,
"ME",2013,"2013-07-26",38,2,1,"MYRIOPHYLLUM SPICATUM",2,
"ME",2013,"2013-07-26",38,2,2,"MYRIOPHYLLUM SPICATUM",1,
"ME",2013,"2013-07-26",38,2,3,"MYRIOPHYLLUM SPICATUM",1,
"ME",2013,"2013-07-26",38,2,4,"MYRIOPHYLLUM SPICATUM",1,
"ME",2013,"2013-07-26",38,2.5,1,"MYRIOPHYLLUM SPICATUM",2,
"ME",2013,"2013-07-26",38,2.5,2,"MYRIOPHYLLUM SPICATUM",1,
"ME",2013,"2013-07-26",38,2.5,3,"MYRIOPHYLLUM SPICATUM",1,
"ME",2013,"2013-07-26",38,2.5,4,"MYRIOPHYLLUM SPICATUM",1,
"ME",2013,"2013-07-26",38,3,1,"MYRIOPHYLLUM SPICATUM",1,
"ME",2013,"2013-07-26",38,3,2,"MYRIOPHYLLUM SPICATUM",1,
"ME",2013,"2013-07-26",38,3,3,"MYRIOPHYLLUM SPICATUM",2,
"ME",2013,"2013-07-26",38,3,4,"MYRIOPHYLLUM SPICATUM",1,
"ME",2013,"2013-07-26",38,4,2,"MYRIOPHYLLUM SPICATUM",1,
"ME",2013,"2013-07-26",38,1,1,"CERATOPHYLLUM DEMERSUM",2,
"ME",2013,"2013-07-26",38,1,2,"CERATOPHYLLUM DEMERSUM",1,
"ME",2013,"2013-07-26",38,1,3,"CERATOPHYLLUM DEMERSUM",1,
"ME",2013,"2013-07-26",38,1.5,1,"CERATOPHYLLUM DEMERSUM",1,
"ME",2013,"2013-07-26",38,1.5,2,"CERATOPHYLLUM DEMERSUM",3,
"ME",2013,"2013-07-26",38,1.5,3,"CERATOPHYLLUM DEMERSUM",1,
"ME",2013,"2013-07-26",38,1.5,4,"CERATOPHYLLUM DEMERSUM",4,
"ME",2013,"2013-07-26",38,2,1,"CERATOPHYLLUM DEMERSUM",3,
"ME",2013,"2013-07-26",38,2,2,"CERATOPHYLLUM DEMERSUM",1,
"ME",2013,"2013-07-26",38,2,3,"CERATOPHYLLUM DEMERSUM",2,
"ME",2013,"2013-07-26",38,2,4,"CERATOPHYLLUM DEMERSUM",3,
"ME",2013,"2013-07-26",38,2.5,2,"CERATOPHYLLUM DEMERSUM",1,
"ME",2013,"2013-07-26",38,2.5,4,"CERATOPHYLLUM DEMERSUM",1,
"ME",2013,"2013-07-26",38,3,1,"CERATOPHYLLUM DEMERSUM",1,
"ME",2013,"2013-07-26",38,3,2,"CERATOPHYLLUM DEMERSUM",1,
"ME",2013,"2013-07-26",38,3,3,"CERATOPHYLLUM DEMERSUM",1,
"ME",2013,"2013-07-26",38,1,2,"STRUCKENIA PECTINATA",1,
"ME",2013,"2013-07-26",38,1,3,"STRUCKENIA PECTINATA",1,
"ME",2013,"2013-07-26",38,1.5,3,"STRUCKENIA PECTINATA",1,
"ME",2013,"2013-07-26",38,1.5,4,"STRUCKENIA PECTINATA",1,
"ME",2013,"2013-07-26",38,1,2,"POTAMOGETON ZOSTERIFORMIS",1,
"ME",2013,"2013-07-26",38,1,3,"POTAMOGETON ZOSTERIFORMIS",1,
"ME",2013,"2013-07-26",38,1.5,1,"POTAMOGETON ZOSTERIFORMIS",1,
"ME",2013,"2013-07-26",38,1.5,2,"POTAMOGETON ZOSTERIFORMIS",1,
"ME",2013,"2013-07-26",38,1.5,3,"POTAMOGETON ZOSTERIFORMIS",1,
"ME",2013,"2013-07-26",38,1.5,4,"POTAMOGETON ZOSTERIFORMIS",1,
"ME",2013,"2013-07-26",38,2,1,"POTAMOGETON ZOSTERIFORMIS",1,
"ME",2013,"2013-07-26",38,2,2,"POTAMOGETON ZOSTERIFORMIS",1,
"ME",2013,"2013-07-26",38,2,3,"POTAMOGETON ZOSTERIFORMIS",1,
"ME",2013,"2013-07-26",38,2,4,"POTAMOGETON ZOSTERIFORMIS",1,
"ME",2013,"2013-07-26",38,2,1,"ELODEA CANADENSIS",1,
"ME",2013,"2013-07-26",38,1,1,"VALLISNERIA AMERICANA",1,
"ME",2013,"2013-07-26",38,1,2,"VALLISNERIA AMERICANA",1,
"ME",2013,"2013-07-26",38,1,3,"VALLISNERIA AMERICANA",1,
"ME",2013,"2013-07-26",38,1,4,"VALLISNERIA AMERICANA",1,
"ME",2013,"2013-07-26",38,1.5,1,"VALLISNERIA AMERICANA",1,
"ME",2013,"2013-07-26",38,1.5,2,"VALLISNERIA AMERICANA",2,
"ME",2013,"2013-07-26",38,1.5,3,"VALLISNERIA AMERICANA",1,
"ME",2013,"2013-07-26",38,1.5,4,"VALLISNERIA AMERICANA",2,
"ME",2013,"2013-07-26",38,2,1,"VALLISNERIA AMERICANA",1,
"ME",2013,"2013-07-26",38,2,2,"VALLISNERIA AMERICANA",1,
"ME",2013,"2013-07-26",38,2,3,"VALLISNERIA AMERICANA",1,
"ME",2013,"2013-07-26",38,2,4,"VALLISNERIA AMERICANA",2,
"ME",2013,"2013-07-26",39,1.5,2,"MYRIOPHYLLUM SPICATUM",1,
"ME",2013,"2013-07-26",39,1.5,3,"MYRIOPHYLLUM SPICATUM",1,
"ME",2013,"2013-07-26",39,1.5,4,"MYRIOPHYLLUM SPICATUM",1,
"ME",2013,"2013-07-26",39,2,1,"MYRIOPHYLLUM SPICATUM",1,
"ME",2013,"2013-07-26",39,2,2,"MYRIOPHYLLUM SPICATUM",2,
"ME",2013,"2013-07-26",39,2,3,"MYRIOPHYLLUM SPICATUM",1,
"ME",2013,"2013-07-26",39,2,4,"MYRIOPHYLLUM SPICATUM",1,
"ME",2013,"2013-07-26",39,2.5,1,"MYRIOPHYLLUM SPICATUM",1,
"ME",2013,"2013-07-26",39,2.5,2,"MYRIOPHYLLUM SPICATUM",1,
"ME",2013,"2013-07-26",39,2.5,3,"MYRIOPHYLLUM SPICATUM",1,
"ME",2013,"2013-07-26",39,2.5,4,"MYRIOPHYLLUM SPICATUM",1,
"ME",2013,"2013-07-26",39,3,3,"MYRIOPHYLLUM SPICATUM",1,
"ME",2013,"2013-07-26",39,3,4,"MYRIOPHYLLUM SPICATUM",1,
"ME",2013,"2013-07-26",39,1,4,"CERATOPHYLLUM DEMERSUM",1,
"ME",2013,"2013-07-26",39,1.5,1,"CERATOPHYLLUM DEMERSUM",1,
"ME",2013,"2013-07-26",39,1.5,3,"CERATOPHYLLUM DEMERSUM",1,
"ME",2013,"2013-07-26",39,1.5,4,"CERATOPHYLLUM DEMERSUM",1,
"ME",2013,"2013-07-26",39,2,1,"CERATOPHYLLUM DEMERSUM",2,
"ME",2013,"2013-07-26",39,2,2,"CERATOPHYLLUM DEMERSUM",3,
"ME",2013,"2013-07-26",39,2,3,"CERATOPHYLLUM DEMERSUM",3,
"ME",2013,"2013-07-26",39,2,4,"CERATOPHYLLUM DEMERSUM",2,
"ME",2013,"2013-07-26",39,2.5,1,"CERATOPHYLLUM DEMERSUM",1,
"ME",2013,"2013-07-26",39,2.5,3,"CERATOPHYLLUM DEMERSUM",1,
"ME",2013,"2013-07-26",39,2.5,4,"CERATOPHYLLUM DEMERSUM",1,
"ME",2013,"2013-07-26",39,3,1,"CERATOPHYLLUM DEMERSUM",1,
"ME",2013,"2013-07-26",39,3,3,"CERATOPHYLLUM DEMERSUM",1,
"ME",2013,"2013-07-26",39,3,4,"CERATOPHYLLUM DEMERSUM",1,
"ME",2013,"2013-07-26",39,1,1,"STRUCKENIA PECTINATA",2,
"ME",2013,"2013-07-26",39,1.5,4,"STRUCKENIA PECTINATA",1,
"ME",2013,"2013-07-26",39,1,1,"POTAMOGETON ZOSTERIFORMIS",2,
"ME",2013,"2013-07-26",39,1,2,"POTAMOGETON ZOSTERIFORMIS",2,
"ME",2013,"2013-07-26",39,1,3,"POTAMOGETON ZOSTERIFORMIS",2,
"ME",2013,"2013-07-26",39,1,4,"POTAMOGETON ZOSTERIFORMIS",2,
"ME",2013,"2013-07-26",39,1.5,1,"POTAMOGETON ZOSTERIFORMIS",1,
"ME",2013,"2013-07-26",39,1.5,2,"POTAMOGETON ZOSTERIFORMIS",1,
"ME",2013,"2013-07-26",39,1.5,4,"POTAMOGETON ZOSTERIFORMIS",1,
"ME",2013,"2013-07-26",39,2,1,"POTAMOGETON ZOSTERIFORMIS",1,
"ME",2013,"2013-07-26",39,1.5,1,"POTAMOGETON RICHARDSONII",1,
"ME",2013,"2013-07-26",39,1.5,2,"POTAMOGETON RICHARDSONII",1,
"ME",2013,"2013-07-26",39,1.5,3,"POTAMOGETON RICHARDSONII",1,
"ME",2013,"2013-07-26",39,1.5,4,"POTAMOGETON RICHARDSONII",1,
"ME",2013,"2013-07-26",39,2,1,"POTAMOGETON RICHARDSONII",2,
"ME",2013,"2013-07-26",39,1.5,3,"ELODEA CANADENSIS",1,
"ME",2013,"2013-07-26",39,1.5,4,"ELODEA CANADENSIS",1,
"ME",2013,"2013-07-26",39,2,1,"ELODEA CANADENSIS",1,
"ME",2013,"2013-07-26",39,2,3,"ELODEA CANADENSIS",1,
"ME",2013,"2013-07-26",39,2,4,"ELODEA CANADENSIS",1,
"ME",2013,"2013-07-26",39,1.5,3,"HETERANTHERA DUBIA",1,
"ME",2013,"2013-07-26",39,1,1,"VALLISNERIA AMERICANA",1,
"ME",2013,"2013-07-26",39,1,2,"VALLISNERIA AMERICANA",1,
"ME",2013,"2013-07-26",39,1,3,"VALLISNERIA AMERICANA",1,
"ME",2013,"2013-07-26",39,1,4,"VALLISNERIA AMERICANA",1,
"ME",2013,"2013-07-26",39,1.5,1,"VALLISNERIA AMERICANA",1,
"ME",2013,"2013-07-26",39,1.5,2,"VALLISNERIA AMERICANA",2,
"ME",2013,"2013-07-26",39,2,1,"VALLISNERIA AMERICANA",2,
"ME",2013,"2013-07-26",39,2,3,"VALLISNERIA AMERICANA",1,
"ME",2013,"2013-07-26",39,2,4,"VALLISNERIA AMERICANA",1,
"ME",2013,"2013-07-29",40,1,2,"MYRIOPHYLLUM SPICATUM",1,
"ME",2013,"2013-07-29",40,2,1,"MYRIOPHYLLUM SPICATUM",1,
"ME",2013,"2013-07-29",40,2,2,"MYRIOPHYLLUM SPICATUM",2,
"ME",2013,"2013-07-29",40,2,3,"MYRIOPHYLLUM SPICATUM",2,
"ME",2013,"2013-07-29",40,2,4,"MYRIOPHYLLUM SPICATUM",2,
"ME",2013,"2013-07-29",40,2.5,1,"MYRIOPHYLLUM SPICATUM",2,
"ME",2013,"2013-07-29",40,2.5,2,"MYRIOPHYLLUM SPICATUM",1,
"ME",2013,"2013-07-29",40,2.5,3,"MYRIOPHYLLUM SPICATUM",1,
"ME",2013,"2013-07-29",40,2.5,4,"MYRIOPHYLLUM SPICATUM",1,
"ME",2013,"2013-07-29",40,3,1,"MYRIOPHYLLUM SPICATUM",1,
"ME",2013,"2013-07-29",40,3,2,"MYRIOPHYLLUM SPICATUM",1,
"ME",2013,"2013-07-29",40,3,3,"MYRIOPHYLLUM SPICATUM",1,
"ME",2013,"2013-07-29",40,3,4,"MYRIOPHYLLUM SPICATUM",1,
"ME",2013,"2013-07-29",40,1,1,"CERATOPHYLLUM DEMERSUM",1,
"ME",2013,"2013-07-29",40,1,4,"CERATOPHYLLUM DEMERSUM",1,
"ME",2013,"2013-07-29",40,2,1,"CERATOPHYLLUM DEMERSUM",1,
"ME",2013,"2013-07-29",40,2,2,"CERATOPHYLLUM DEMERSUM",2,
"ME",2013,"2013-07-29",40,2,3,"CERATOPHYLLUM DEMERSUM",1,
"ME",2013,"2013-07-29",40,2,4,"CERATOPHYLLUM DEMERSUM",1,
"ME",2013,"2013-07-29",40,2.5,1,"CERATOPHYLLUM DEMERSUM",1,
"ME",2013,"2013-07-29",40,2.5,2,"CERATOPHYLLUM DEMERSUM",1,
"ME",2013,"2013-07-29",40,2.5,3,"CERATOPHYLLUM DEMERSUM",1,
"ME",2013,"2013-07-29",40,2.5,4,"CERATOPHYLLUM DEMERSUM",1,
"ME",2013,"2013-07-29",40,3,1,"CERATOPHYLLUM DEMERSUM",1,
"ME",2013,"2013-07-29",40,3,2,"CERATOPHYLLUM DEMERSUM",1,
"ME",2013,"2013-07-29",40,3,3,"CERATOPHYLLUM DEMERSUM",3,
"ME",2013,"2013-07-29",40,3,4,"CERATOPHYLLUM DEMERSUM",1,
"ME",2013,"2013-07-29",40,3.5,1,"CERATOPHYLLUM DEMERSUM",1,
"ME",2013,"2013-07-29",40,3.5,2,"CERATOPHYLLUM DEMERSUM",1,
"ME",2013,"2013-07-29",40,3.5,3,"CERATOPHYLLUM DEMERSUM",1,
"ME",2013,"2013-07-29",40,3.5,4,"CERATOPHYLLUM DEMERSUM",1,
"ME",2013,"2013-07-29",40,1,2,"STRUCKENIA PECTINATA",1,
"ME",2013,"2013-07-29",40,1,3,"STRUCKENIA PECTINATA",1,
"ME",2013,"2013-07-29",40,1,4,"STRUCKENIA PECTINATA",1,
"ME",2013,"2013-07-29",40,1,1,"POTAMOGETON ZOSTERIFORMIS",2,
"ME",2013,"2013-07-29",40,1,2,"POTAMOGETON ZOSTERIFORMIS",1,
"ME",2013,"2013-07-29",40,1,3,"POTAMOGETON ZOSTERIFORMIS",1,
"ME",2013,"2013-07-29",40,1,4,"POTAMOGETON ZOSTERIFORMIS",1,
"ME",2013,"2013-07-29",40,1,2,"POTAMOGETON RICHARDSONII",1,
"ME",2013,"2013-07-29",40,2,3,"POTAMOGETON RICHARDSONII",1,
"ME",2013,"2013-07-29",40,2,1,"ELODEA CANADENSIS",1,
"ME",2013,"2013-07-29",40,2,2,"ELODEA CANADENSIS",1,
"ME",2013,"2013-07-29",40,2,3,"ELODEA CANADENSIS",1,
"ME",2013,"2013-07-29",40,2,4,"ELODEA CANADENSIS",1,
"ME",2013,"2013-07-29",40,2.5,1,"ELODEA CANADENSIS",1,
"ME",2013,"2013-07-29",40,1,1,"VALLISNERIA AMERICANA",2,
"ME",2013,"2013-07-29",40,1,2,"VALLISNERIA AMERICANA",2,
"ME",2013,"2013-07-29",40,1,3,"VALLISNERIA AMERICANA",2,
"ME",2013,"2013-07-29",40,1,4,"VALLISNERIA AMERICANA",1,
"ME",2013,"2013-07-29",40,2,4,"VALLISNERIA AMERICANA",1,
"ME",2013,"2013-07-29",41,1,1,"FILAMENTOUS ALGEA",1,
"ME",2013,"2013-07-29",41,1,2,"FILAMENTOUS ALGEA",1,
"ME",2013,"2013-07-29",41,1,3,"FILAMENTOUS ALGEA",1,
"ME",2013,"2013-07-29",41,1,4,"FILAMENTOUS ALGEA",2,
"ME",2013,"2013-07-29",41,1.5,4,"FILAMENTOUS ALGEA",1,
"ME",2013,"2013-07-29",41,2,3,"FILAMENTOUS ALGEA",1,
"ME",2013,"2013-07-29",41,2,1,"MYRIOPHYLLUM SPICATUM",2,
"ME",2013,"2013-07-29",41,2,2,"MYRIOPHYLLUM SPICATUM",1,
"ME",2013,"2013-07-29",41,2,3,"MYRIOPHYLLUM SPICATUM",1,
"ME",2013,"2013-07-29",41,2,4,"MYRIOPHYLLUM SPICATUM",2,
"ME",2013,"2013-07-29",41,2.5,1,"MYRIOPHYLLUM SPICATUM",2,
"ME",2013,"2013-07-29",41,2.5,2,"MYRIOPHYLLUM SPICATUM",2,
"ME",2013,"2013-07-29",41,2.5,3,"MYRIOPHYLLUM SPICATUM",3,
"ME",2013,"2013-07-29",41,2.5,4,"MYRIOPHYLLUM SPICATUM",2,
"ME",2013,"2013-07-29",41,3,1,"MYRIOPHYLLUM SPICATUM",2,
"ME",2013,"2013-07-29",41,3,2,"MYRIOPHYLLUM SPICATUM",1,
"ME",2013,"2013-07-29",41,3,3,"MYRIOPHYLLUM SPICATUM",2,
"ME",2013,"2013-07-29",41,3,4,"MYRIOPHYLLUM SPICATUM",2,
"ME",2013,"2013-07-29",41,3.5,2,"MYRIOPHYLLUM SPICATUM",1,
"ME",2013,"2013-07-29",41,3.5,3,"MYRIOPHYLLUM SPICATUM",1,
"ME",2013,"2013-07-29",41,1,1,"CERATOPHYLLUM DEMERSUM",1,
"ME",2013,"2013-07-29",41,1,2,"CERATOPHYLLUM DEMERSUM",1,
"ME",2013,"2013-07-29",41,1,3,"CERATOPHYLLUM DEMERSUM",1,
"ME",2013,"2013-07-29",41,1,4,"CERATOPHYLLUM DEMERSUM",1,
"ME",2013,"2013-07-29",41,1.5,1,"CERATOPHYLLUM DEMERSUM",1,
"ME",2013,"2013-07-29",41,1.5,3,"CERATOPHYLLUM DEMERSUM",1,
"ME",2013,"2013-07-29",41,1.5,4,"CERATOPHYLLUM DEMERSUM",1,
"ME",2013,"2013-07-29",41,2,1,"CERATOPHYLLUM DEMERSUM",2,
"ME",2013,"2013-07-29",41,2,2,"CERATOPHYLLUM DEMERSUM",1,
"ME",2013,"2013-07-29",41,2,3,"CERATOPHYLLUM DEMERSUM",2,
"ME",2013,"2013-07-29",41,2,4,"CERATOPHYLLUM DEMERSUM",2,
"ME",2013,"2013-07-29",41,2.5,1,"CERATOPHYLLUM DEMERSUM",1,
"ME",2013,"2013-07-29",41,2.5,2,"CERATOPHYLLUM DEMERSUM",2,
"ME",2013,"2013-07-29",41,2.5,3,"CERATOPHYLLUM DEMERSUM",2,
"ME",2013,"2013-07-29",41,2.5,4,"CERATOPHYLLUM DEMERSUM",2,
"ME",2013,"2013-07-29",41,3,1,"CERATOPHYLLUM DEMERSUM",2,
"ME",2013,"2013-07-29",41,3,2,"CERATOPHYLLUM DEMERSUM",1,
"ME",2013,"2013-07-29",41,3,3,"CERATOPHYLLUM DEMERSUM",2,
"ME",2013,"2013-07-29",41,3,4,"CERATOPHYLLUM DEMERSUM",1,
"ME",2013,"2013-07-29",41,3.5,2,"CERATOPHYLLUM DEMERSUM",1,
"ME",2013,"2013-07-29",41,3.5,3,"CERATOPHYLLUM DEMERSUM",1,
"ME",2013,"2013-07-29",41,1,2,"STRUCKENIA PECTINATA",1,
"ME",2013,"2013-07-29",41,1,3,"STRUCKENIA PECTINATA",1,
"ME",2013,"2013-07-29",41,1,4,"STRUCKENIA PECTINATA",1,
"ME",2013,"2013-07-29",41,2,2,"STRUCKENIA PECTINATA",1,
"ME",2013,"2013-07-29",41,2,3,"STRUCKENIA PECTINATA",1,
"ME",2013,"2013-07-29",41,2.5,2,"STRUCKENIA PECTINATA",1,
"ME",2013,"2013-07-29",41,1,1,"POTAMOGETON ZOSTERIFORMIS",1,
"ME",2013,"2013-07-29",41,1,2,"POTAMOGETON ZOSTERIFORMIS",1,
"ME",2013,"2013-07-29",41,1,3,"POTAMOGETON ZOSTERIFORMIS",1,
"ME",2013,"2013-07-29",41,1,4,"POTAMOGETON ZOSTERIFORMIS",1,
"ME",2013,"2013-07-29",41,1.5,2,"POTAMOGETON ZOSTERIFORMIS",1,
"ME",2013,"2013-07-29",41,1.5,3,"POTAMOGETON ZOSTERIFORMIS",1,
"ME",2013,"2013-07-29",41,2,1,"POTAMOGETON ZOSTERIFORMIS",1,
"ME",2013,"2013-07-29",41,2,4,"POTAMOGETON ZOSTERIFORMIS",1,
"ME",2013,"2013-07-29",41,2.5,3,"POTAMOGETON ZOSTERIFORMIS",1,
"ME",2013,"2013-07-29",41,1,2,"POTAMOGETON RICHARDSONII",1,
"ME",2013,"2013-07-29",41,2,2,"ELODEA CANADENSIS",1,
"ME",2013,"2013-07-29",41,2,4,"ELODEA CANADENSIS",1,
"ME",2013,"2013-07-29",41,2.5,3,"ELODEA CANADENSIS",1,
"ME",2013,"2013-07-29",41,2.5,3,"HETERANTHERA DUBIA",1,
"ME",2013,"2013-07-29",41,3,1,"HETERANTHERA DUBIA",1,
"ME",2013,"2013-07-29",41,1,1,"VALLISNERIA AMERICANA",1,
"ME",2013,"2013-07-29",41,1,2,"VALLISNERIA AMERICANA",1,
"ME",2013,"2013-07-29",41,1,3,"VALLISNERIA AMERICANA",1,
"ME",2013,"2013-07-29",41,1,4,"VALLISNERIA AMERICANA",1,
"ME",2013,"2013-07-29",41,1.5,1,"VALLISNERIA AMERICANA",1,
"ME",2013,"2013-07-29",41,1.5,2,"VALLISNERIA AMERICANA",1,
"ME",2013,"2013-07-29",41,1.5,3,"VALLISNERIA AMERICANA",2,
"ME",2013,"2013-07-29",41,1.5,4,"VALLISNERIA AMERICANA",2,
"ME",2013,"2013-07-29",41,2,2,"VALLISNERIA AMERICANA",1,
"ME",2013,"2013-07-29",41,2,3,"VALLISNERIA AMERICANA",1,
"ME",2013,"2013-07-29",41,2,4,"VALLISNERIA AMERICANA",1,
"ME",2013,"2013-07-29",41,1,3,"NYMPHAEA ODORATA",2,
"ME",2013,"2013-07-29",41,1,4,"NYMPHAEA ODORATA",1,
"ME",2013,"2013-07-29",41,1,4,"NUPHAR ADVENA",1,
"ME",2013,"2013-07-25",45,1,2,"FILAMENTOUS ALGEA",1,
"ME",2013,"2013-07-25",45,1.5,2,"FILAMENTOUS ALGEA",1,
"ME",2013,"2013-07-25",45,1.5,3,"FILAMENTOUS ALGEA",2,
"ME",2013,"2013-07-25",45,2,1,"FILAMENTOUS ALGEA",1,
"ME",2013,"2013-07-25",45,2,2,"FILAMENTOUS ALGEA",1,
"ME",2013,"2013-07-25",45,2,3,"FILAMENTOUS ALGEA",2,
"ME",2013,"2013-07-25",45,2,4,"FILAMENTOUS ALGEA",1,
"ME",2013,"2013-07-25",45,2.5,1,"FILAMENTOUS ALGEA",1,
"ME",2013,"2013-07-25",45,2.5,4,"FILAMENTOUS ALGEA",2,
"ME",2013,"2013-07-25",45,3,1,"FILAMENTOUS ALGEA",1,
"ME",2013,"2013-07-25",45,3,2,"FILAMENTOUS ALGEA",1,
"ME",2013,"2013-07-25",45,3,3,"FILAMENTOUS ALGEA",1,
"ME",2013,"2013-07-25",45,3,4,"FILAMENTOUS ALGEA",1,
"ME",2013,"2013-07-25",45,2,2,"MYRIOPHYLLUM SPICATUM",1,
"ME",2013,"2013-07-25",45,2,4,"MYRIOPHYLLUM SPICATUM",1,
"ME",2013,"2013-07-25",45,2.5,1,"MYRIOPHYLLUM SPICATUM",1,
"ME",2013,"2013-07-25",45,2.5,2,"MYRIOPHYLLUM SPICATUM",1,
"ME",2013,"2013-07-25",45,2.5,3,"MYRIOPHYLLUM SPICATUM",1,
"ME",2013,"2013-07-25",45,2.5,4,"MYRIOPHYLLUM SPICATUM",1,
"ME",2013,"2013-07-25",45,3,1,"MYRIOPHYLLUM SPICATUM",2,
"ME",2013,"2013-07-25",45,3,2,"MYRIOPHYLLUM SPICATUM",3,
"ME",2013,"2013-07-25",45,3,3,"MYRIOPHYLLUM SPICATUM",3,
"ME",2013,"2013-07-25",45,3,4,"MYRIOPHYLLUM SPICATUM",3,
"ME",2013,"2013-07-25",45,3.5,1,"MYRIOPHYLLUM SPICATUM",2,
"ME",2013,"2013-07-25",45,3.5,2,"MYRIOPHYLLUM SPICATUM",2,
"ME",2013,"2013-07-25",45,3.5,3,"MYRIOPHYLLUM SPICATUM",1,
"ME",2013,"2013-07-25",45,3.5,4,"MYRIOPHYLLUM SPICATUM",2,
"ME",2013,"2013-07-25",45,4,2,"MYRIOPHYLLUM SPICATUM",1,
"ME",2013,"2013-07-25",45,4,3,"MYRIOPHYLLUM SPICATUM",1,
"ME",2013,"2013-07-25",45,4,4,"MYRIOPHYLLUM SPICATUM",1,
"ME",2013,"2013-07-25",45,1.5,2,"CERATOPHYLLUM DEMERSUM",1,
"ME",2013,"2013-07-25",45,1.5,3,"CERATOPHYLLUM DEMERSUM",1,
"ME",2013,"2013-07-25",45,2,3,"CERATOPHYLLUM DEMERSUM",1,
"ME",2013,"2013-07-25",45,2,4,"CERATOPHYLLUM DEMERSUM",1,
"ME",2013,"2013-07-25",45,2.5,1,"CERATOPHYLLUM DEMERSUM",1,
"ME",2013,"2013-07-25",45,2.5,2,"CERATOPHYLLUM DEMERSUM",1,
"ME",2013,"2013-07-25",45,2.5,3,"CERATOPHYLLUM DEMERSUM",1,
"ME",2013,"2013-07-25",45,2.5,4,"CERATOPHYLLUM DEMERSUM",1,
"ME",2013,"2013-07-25",45,3,1,"CERATOPHYLLUM DEMERSUM",2,
"ME",2013,"2013-07-25",45,3,2,"CERATOPHYLLUM DEMERSUM",1,
"ME",2013,"2013-07-25",45,3,3,"CERATOPHYLLUM DEMERSUM",3,
"ME",2013,"2013-07-25",45,3,4,"CERATOPHYLLUM DEMERSUM",3,
"ME",2013,"2013-07-25",45,3.5,1,"CERATOPHYLLUM DEMERSUM",2,
"ME",2013,"2013-07-25",45,3.5,2,"CERATOPHYLLUM DEMERSUM",1,
"ME",2013,"2013-07-25",45,3.5,3,"CERATOPHYLLUM DEMERSUM",1,
"ME",2013,"2013-07-25",45,3.5,4,"CERATOPHYLLUM DEMERSUM",1,
"ME",2013,"2013-07-25",45,4,1,"CERATOPHYLLUM DEMERSUM",2,
"ME",2013,"2013-07-25",45,4,2,"CERATOPHYLLUM DEMERSUM",1,
"ME",2013,"2013-07-25",45,4,3,"CERATOPHYLLUM DEMERSUM",1,
"ME",2013,"2013-07-25",45,4,4,"CERATOPHYLLUM DEMERSUM",1,
"ME",2013,"2013-07-25",45,1.5,3,"STRUCKENIA PECTINATA",1,
"ME",2013,"2013-07-25",45,2.5,4,"POTAMOGETON ZOSTERIFORMIS",1,
"ME",2013,"2013-07-25",45,1.5,2,"POTAMOGETON RICHARDSONII",1,
"ME",2013,"2013-07-25",45,2,4,"POTAMOGETON RICHARDSONII",1,
"ME",2013,"2013-07-25",45,2.5,2,"POTAMOGETON RICHARDSONII",1,
"ME",2013,"2013-07-25",45,2.5,3,"POTAMOGETON RICHARDSONII",1,
"ME",2013,"2013-07-25",45,2.5,4,"POTAMOGETON RICHARDSONII",1,
"ME",2013,"2013-07-25",45,2,3,"ELODEA CANADENSIS",1,
"ME",2013,"2013-07-25",45,2.5,1,"ELODEA CANADENSIS",1,
"ME",2013,"2013-07-25",45,4,1,"ELODEA CANADENSIS",1,
"ME",2013,"2013-07-25",45,4,2,"ELODEA CANADENSIS",1,
"ME",2013,"2013-07-25",45,2,3,"HETERANTHERA DUBIA",1,
"ME",2013,"2013-07-25",45,1.5,1,"VALLISNERIA AMERICANA",1,
